4,8180/3-C22.1
4,8144/3-C16.8
4,8070/3-C32.8
4,8802/3-C49.1
4,8806/3-C49.4
4,8802/3-C49.5
4,8850/0-C72.0
4,8800/3-C49.3
4,8770/3-C44.6
4,8771/3-C44.7
4,8744/3-C44.6
4,8507/3-C25.0
4,8507/3-C50.3
4,8560/3-C25.8
4,8480/3-C18.8
4,8490/3-C80.9
4,8323/3-C34.1
3,8263/2-C17.0
3,8490/3-C26.9
3,8481/3-C25.8
3,8480/3-C64.9
3,8575/3-C50.8
3,8503/2-C50.8
3,8503/3-C50.8
3,8745/3-C44.7
3,8574/3-C34.3
3,8770/3-C44.5
3,8771/3-C44.3
3,8772/3-C44.6
3,8801/3-C49.2
3,8804/3-C49.1
3,8806/3-C49.5
3,8120/2-C68.9
3,8123/3-C34.1
3,8131/3-C67.8
3,8240/3-C37.9
3,8246/3-C23.9
3,8210/2-C17.0
3,8255/3-C23.9
3,8070/3-C67.8
3,8070/3-C13.8
3,8046/3-C34.8
3,8071/3-C15.8
3,8050/3-C50.8
3,8010/3-C57.9
3,9650/3-C77.3
3,9590/3-C77.0
3,9591/3-C77.0
3,9651/3-C77.0
3,9651/3-C77.8
3,9671/3-C77.8
3,9680/3-C77.3
3,9699/3-C64.9
3,9699/3-C77.0
3,9699/3-C26.9
3,9731/3-C41.0
3,9421/3-C71.3
3,9490/3-C38.2
3,9450/3-C71.8
3,9530/1-C70.0
3,9540/3-C49.9
3,9181/3-C41.4
3,9186/3-C40.2
3,9220/3-C40.2
3,9231/3-C49.2
3,9243/3-C40.2
3,9260/3-C40.0
3,9260/3-C40.2
3,9382/3-C71.8
3,8890/3-C49.3
3,8910/3-C49.0
3,8920/3-C49.5
3,9120/3-C49.9
3,9150/0-C70.0
3,9043/3-C49.2
3,9040/3-C49.3
2,9040/3-C49.5
2,9043/3-C49.1
2,9044/3-C49.2
2,9084/0-C71.9
2,9161/1-C72.9
2,9180/3-C40.0
2,9120/3-C49.2
2,8982/3-C49.2
2,9140/3-C44.6
2,9120/3-C40.2
2,9121/0-C71.8
2,9133/3-C49.9
2,8910/3-C49.2
2,8900/3-C55.9
2,8980/3-C48.2
2,8963/3-C80.9
2,8973/3-C34.1
2,8950/3-C57.9
2,8890/3-C49.1
2,8920/3-C49.1
2,8896/3-C54.1
2,8858/3-C49.5
2,8851/3-C49.6
2,8890/3-C44.6
2,8890/3-C44.7
2,9260/3-C41.3
2,9384/1-C71.5
2,9401/3-C71.5
2,9393/3-C72.0
2,9260/3-C49.0
2,9260/3-C49.5
2,9240/3-C49.0
2,9364/3-C49.4
2,9220/3-C40.0
2,9231/3-C41.0
2,9220/3-C41.0
2,9220/3-C41.3
2,9220/3-C41.4
2,9193/3-C40.2
2,9140/3-C80.9
2,9181/3-C40.2
2,9180/3-C41.4
2,9540/3-C47.3
2,9492/0-C71.2
2,9500/3-C47.0
2,9500/3-C49.4
2,9420/3-C71.8
2,9470/3-C71.8
2,9411/3-C71.2
2,9440/3-C75.3
2,9731/3-C41.3
2,9709/3-C44.6
2,9702/3-C77.0
2,9702/3-C77.4
2,9726/3-C44.9
2,9727/3-C44.6
2,9729/3-C77.8
2,9751/3-C44.5
2,9751/3-C40.0
2,9811/3-C77.8
2,9823/3-C77.0
2,9823/3-C77.4
2,9971/3-C80.9
2,9837/3-C77.9
2,9691/3-C77.5
2,9699/3-C71.9
2,9699/3-C22.0
2,9699/3-C44.3
2,9687/3-C77.0
2,9684/3-C77.8
2,9687/3-C17.9
2,9690/3-C17.9
2,9680/3-C18.1
2,9680/3-C49.1
2,9680/3-C49.2
2,9680/3-C49.5
2,9680/3-C50.8
2,9680/3-C40.0
2,9680/3-C40.2
2,9591/3-C77.4
2,9590/3-C77.4
2,9591/3-C80.9
2,9591/3-C16.3
2,9540/3-C47.1
2,8010/3-C67.8
2,8013/3-C80.9
2,8010/3-C11.8
2,8052/2-C68.0
2,8010/3-C34.8
2,8033/3-C03.1
2,8071/3-C25.2
2,8072/3-C13.1
2,8070/3-C09.8
2,8070/2-C15.3
2,8050/3-C50.3
2,8070/3-C50.8
2,8070/3-C51.8
2,8255/3-C80.9
2,8255/3-C50.8
2,8255/3-C16.8
2,8210/3-C16.6
2,8230/3-C34.2
2,8210/3-C18.8
2,8210/3-C23.9
2,8246/3-C16.0
2,8246/3-C16.2
2,8244/3-C18.4
2,8244/3-C18.7
2,8140/2-C15.9
2,8123/3-C34.3
2,8071/3-C80.9
2,8083/3-C31.3
2,8131/3-C65.9
2,8140/3-C21.8
2,8140/3-C67.8
2,8154/3-C25.2
2,8811/3-C49.1
2,8800/3-C49.5
2,8800/3-C49.6
2,8804/3-C49.2
2,8804/3-C49.5
2,8804/3-C49.9
2,8830/3-C49.0
2,8851/3-C49.2
2,8852/3-C49.9
2,8853/3-C49.2
2,8815/0-C72.0
2,8800/3-C80.9
2,8772/3-C44.7
2,8800/3-C49.0
2,8720/3-C80.9
2,8720/3-C03.0
2,8720/3-C21.0
2,8744/2-C44.7
2,8723/3-C44.6
2,8504/3-C50.8
2,8507/2-C50.8
2,8510/3-C50.2
2,8574/3-C16.0
2,8524/2-C50.9
2,8541/3-C50.8
2,8550/3-C25.8
2,8453/3-C25.8
2,8401/2-C50.5
2,8401/2-C50.9
2,8261/3-C24.0
2,8480/3-C15.8
2,8481/3-C80.9
2,8490/3-C18.8
2,8261/3-C16.0
2,8323/3-C34.3
2,8343/3-C50.8
2,8430/3-C34.0
1,8430/3-C34.8
1,8430/3-C80.9
1,8440/3-C06.9
1,8441/2-C54.1
1,8441/3-C54.2
1,8441/3-C57.8
1,8441/3-C57.9
1,8441/3-C80.9
1,8452/3-C25.0
1,8452/3-C25.1
1,8453/2-C25.2
1,8380/3-C67.9
1,8383/3-C56.9
1,8400/3-C44.7
1,8401/2-C50.3
1,8430/3-C02.1
1,8430/3-C05.2
1,8430/3-C05.8
1,8430/3-C30.0
1,8323/3-C34.8
1,8323/3-C54.2
1,8323/3-C55.9
1,8341/3-C19.9
1,8261/3-C17.1
1,8261/3-C21.8
1,8323/3-C34.2
1,8263/3-C23.9
1,8290/3-C50.8
1,8310/3-C05.0
1,8310/3-C18.7
1,8310/3-C55.9
1,8310/3-C75.0
1,8310/3-C80.9
1,8490/3-C25.8
1,8490/3-C67.1
1,8490/3-C67.8
1,8490/3-C15.8
1,8481/3-C50.9
1,8481/3-C67.9
1,8503/2-C25.0
1,8503/2-C25.3
1,8401/3-C50.3
1,8470/3-C25.8
1,8470/3-C34.3
1,8470/3-C80.9
1,8473/2-C25.3
1,8480/3-C67.8
1,8481/3-C18.8
1,8480/3-C22.1
1,8480/3-C51.9
1,8480/3-C57.9
1,8550/3-C34.0
1,8560/3-C15.4
1,8560/3-C22.0
1,8543/2-C50.1
1,8543/2-C50.8
1,8550/3-C25.1
1,8550/3-C25.2
1,8525/3-C00.3
1,8525/3-C02.2
1,8525/3-C06.9
1,8525/3-C08.0
1,8525/3-C31.0
1,8523/3-C25.9
1,8560/3-C25.9
1,8560/3-C51.9
1,8560/3-C57.9
1,8560/3-C80.9
1,8570/3-C15.5
1,8572/3-C34.1
1,8575/3-C67.2
1,8575/3-C73.9
1,8576/3-C20.9
1,8576/3-C26.9
1,8640/3-C62.9
1,8680/1-C72.4
1,8680/3-C67.9
1,8680/3-C74.9
1,8680/3-C75.5
1,8510/3-C50.5
1,8512/3-C16.2
1,8522/3-C25.0
1,8521/3-C25.7
1,8521/3-C25.8
1,8521/3-C50.3
1,8521/3-C50.4
1,8521/3-C50.5
1,8507/3-C19.9
1,8503/3-C25.1
1,8508/2-C50.2
1,8510/3-C16.5
1,8510/3-C17.0
1,8510/3-C18.0
1,8723/3-C44.7
1,8743/2-C44.5
1,8721/3-C69.1
1,8722/3-C44.6
1,8723/2-C44.5
1,8723/3-C44.2
1,8770/2-C44.7
1,8770/3-C44.2
1,8770/3-C44.4
1,8745/3-C44.6
1,8720/3-C21.1
1,8720/3-C21.8
1,8720/3-C03.9
1,8720/3-C17.1
1,8721/3-C05.0
1,8721/3-C21.2
1,8720/3-C60.9
1,8720/3-C67.1
1,8574/3-C54.1
1,8574/3-C67.9
1,8574/3-C80.9
1,8720/2-C51.1
1,8720/2-C69.0
1,8800/3-C49.1
1,8800/3-C49.4
1,8772/3-C69.0
1,8800/3-C25.2
1,8800/3-C31.1
1,8771/3-C44.9
1,8771/3-C68.0
1,8801/3-C38.0
1,8801/3-C40.2
1,8801/3-C49.1
1,8800/3-C54.2
1,8800/3-C67.9
1,8800/3-C69.4
1,8801/3-C49.3
1,8801/3-C49.4
1,8801/3-C49.5
1,8801/3-C49.6
1,8801/3-C49.9
1,8801/3-C50.1
1,8801/3-C52.9
1,8801/3-C57.9
1,8801/3-C61.9
1,8801/3-C71.8
1,8802/3-C34.1
1,8802/3-C34.3
1,8815/3-C34.3
1,8815/3-C38.3
1,8815/3-C49.0
1,8815/3-C49.4
1,8815/3-C71.9
1,8830/3-C40.2
1,8811/3-C49.3
1,8811/3-C49.5
1,8811/3-C80.9
1,8814/3-C49.1
1,8814/3-C49.2
1,8830/3-C49.3
1,8830/3-C49.4
1,8830/3-C49.5
1,8832/3-C44.6
1,8832/3-C49.1
1,8832/3-C49.2
1,8832/3-C49.3
1,8832/3-C49.6
1,8840/3-C49.2
1,8854/3-C48.0
1,8854/3-C49.2
1,8854/3-C49.3
1,8854/3-C49.4
1,8854/3-C50.9
1,8855/3-C49.1
1,8858/3-C38.3
1,8858/3-C40.3
1,8858/3-C48.1
1,8858/3-C48.8
1,8851/3-C49.3
1,8851/3-C49.4
1,8830/3-C49.1
1,8850/3-C15.3
1,8850/3-C49.4
1,8850/3-C50.4
1,8851/3-C38.2
1,8851/3-C49.0
1,8804/3-C51.9
1,8804/3-C62.9
1,8805/3-C47.1
1,8805/3-C49.1
1,8804/3-C49.6
1,8802/3-C49.6
1,8802/3-C49.9
1,8802/3-C54.1
1,8802/3-C70.0
1,8802/3-C80.9
1,8803/3-C30.0
1,8803/3-C49.4
1,8803/3-C53.9
1,8805/3-C49.5
1,8805/3-C49.9
1,8805/3-C54.1
1,8806/3-C08.0
1,8806/3-C48.0
1,8806/3-C49.9
1,8806/3-C71.1
1,8810/3-C34.2
1,8810/3-C41.0
1,8810/3-C48.0
1,8810/3-C49.0
1,8810/3-C49.2
1,8810/3-C49.9
1,8160/3-C24.8
1,8160/3-C25.8
1,8200/3-C34.0
1,8200/3-C50.8
1,8145/3-C26.8
1,8150/3-C25.8
1,8154/3-C25.1
1,8144/3-C18.5
1,8144/3-C24.9
1,8144/3-C34.9
1,8142/3-C16.8
1,8144/2-C16.6
1,8144/2-C25.0
1,8144/3-C15.9
1,8140/3-C67.0
1,8140/3-C67.5
1,8140/3-C50.8
1,8140/3-C54.8
1,8140/3-C57.8
1,8140/3-C24.8
1,8140/3-C26.8
1,8140/3-C32.1
1,8083/3-C55.9
1,8083/3-C60.2
1,8083/3-C76.0
1,8083/3-C80.9
1,8084/3-C34.8
1,8094/3-C00.6
1,8072/3-C06.8
1,8072/3-C10.3
1,8072/3-C10.9
1,8123/3-C50.9
1,8083/3-C12.9
1,8083/3-C21.8
1,8140/2-C16.2
1,8140/2-C16.5
1,8140/2-C17.9
1,8140/2-C18.1
1,8140/2-C21.1
1,8140/2-C24.0
1,8131/3-C68.9
1,8140/1-C75.1
1,8140/2-C15.1
1,8140/2-C15.3
1,8120/3-C68.8
1,8130/3-C68.8
1,8131/2-C67.1
1,8131/2-C67.2
1,8244/3-C20.9
1,8244/3-C24.1
1,8244/3-C34.2
1,8245/3-C24.1
1,8246/3-C15.8
1,8213/3-C18.2
1,8213/3-C20.9
1,8240/3-C26.0
1,8246/3-C16.4
1,8246/3-C17.8
1,8246/3-C18.9
1,8246/3-C22.1
1,8243/3-C18.0
1,8211/2-C18.2
1,8211/3-C16.3
1,8210/3-C21.8
1,8230/3-C50.8
1,8240/3-C16.8
1,8240/3-C25.3
1,8210/3-C16.9
1,8210/3-C15.5
1,8201/3-C50.8
1,8210/2-C16.1
1,8210/2-C16.2
1,8255/3-C16.9
1,8255/3-C17.0
1,8255/3-C18.3
1,8255/3-C18.4
1,8255/3-C18.6
1,8255/3-C18.9
1,8255/3-C22.0
1,8255/3-C53.0
1,8255/3-C65.9
1,8260/3-C16.9
1,8260/3-C67.9
1,8255/3-C25.7
1,8255/3-C26.9
1,8246/3-C30.0
1,8246/3-C32.3
1,8246/3-C32.9
1,8246/3-C38.4
1,8246/3-C49.4
1,8246/3-C52.9
1,8246/3-C54.1
1,8246/3-C55.9
1,8246/3-C67.0
1,8249/3-C20.9
1,8249/3-C25.1
1,8249/3-C26.9
1,8249/3-C34.8
1,8250/2-C34.1
1,8250/2-C34.3
1,8250/3-C34.8
1,8252/2-C34.1
1,8253/3-C34.2
1,8253/3-C34.8
1,8255/3-C16.1
1,8070/3-C41.0
1,8070/3-C49.0
1,8070/3-C68.9
1,8070/3-C76.1
1,8070/3-C60.8
1,8070/3-C14.8
1,8070/3-C15.2
1,8070/3-C22.0
1,8070/3-C24.1
1,8070/3-C25.2
1,8070/3-C31.8
1,8070/2-C21.8
1,8070/2-C32.9
1,8070/2-C51.8
1,8070/2-C63.2
1,8070/2-C69.8
1,8045/3-C16.0
1,8045/3-C34.0
1,8045/3-C68.0
1,8046/3-C25.2
1,8070/3-C11.8
1,8050/2-C50.8
1,8050/3-C34.2
1,8070/3-C04.8
1,8070/3-C05.8
1,8070/3-C06.8
1,8072/3-C32.8
1,8072/3-C67.4
1,8072/3-C68.0
1,8073/3-C15.5
1,8074/3-C01.9
1,8074/3-C15.4
1,8074/3-C52.9
1,8074/3-C60.1
1,8074/3-C60.9
1,8074/3-C65.9
1,8074/3-C68.0
1,8075/3-C34.1
1,8075/3-C60.1
1,8082/3-C16.2
1,8082/3-C22.0
1,8082/3-C67.2
1,8083/3-C02.4
1,8071/3-C26.9
1,8071/3-C32.8
1,8071/3-C51.8
1,8071/3-C60.0
1,8071/3-C67.0
1,8071/3-C67.5
1,8071/3-C67.8
1,8071/3-C69.0
1,8071/3-C16.8
1,8071/3-C21.8
1,8071/3-C24.0
1,8071/2-C60.9
1,8071/3-C02.8
1,8071/3-C13.0
1,8071/3-C13.8
1,8033/3-C23.9
1,8033/3-C24.1
1,8033/3-C25.8
1,8033/3-C32.9
1,8033/3-C50.3
1,8033/3-C50.8
1,8033/3-C76.0
1,8033/3-C76.2
1,8041/3-C67.8
1,8035/3-C25.2
1,8041/3-C09.0
1,8041/3-C18.7
1,8041/3-C18.8
1,8041/3-C24.1
1,8041/3-C24.9
1,8052/3-C06.1
1,8052/3-C10.1
1,8052/3-C30.0
1,8052/3-C32.8
1,8052/3-C67.8
1,8052/3-C67.9
1,8070/2-C00.6
1,8070/2-C09.1
1,8070/2-C10.1
1,8070/2-C13.9
1,8070/2-C15.1
1,8050/3-C80.9
1,8051/2-C03.1
1,8051/2-C60.9
1,8051/3-C15.9
1,8051/3-C30.0
1,8051/3-C32.2
1,8051/3-C60.8
1,8051/3-C67.9
1,8052/2-C67.2
1,8010/3-C18.8
1,8000/3-C15.8
1,8000/3-C34.8
1,8000/3-C41.2
1,8000/3-C49.0
1,8004/3-C34.1
1,8004/3-C49.2
1,8004/3-C54.2
1,8005/3-C54.2
1,8005/3-C55.9
1,8010/2-C15.8
1,8010/2-C21.8
1,8010/2-C24.8
1,8010/2-C25.7
1,8014/3-C34.9
1,8020/3-C18.2
1,8020/3-C22.1
1,8020/3-C25.2
1,8020/3-C76.0
1,8020/3-C80.9
1,8021/3-C25.1
1,8021/3-C67.2
1,8022/3-C08.0
1,8031/3-C25.0
1,8031/3-C25.9
1,8032/3-C06.8
1,8032/3-C16.5
1,8010/3-C68.0
1,8010/3-C69.5
1,8010/3-C69.6
1,8012/3-C34.8
1,8013/3-C19.9
1,8013/3-C22.0
1,8013/3-C23.9
1,8013/3-C25.2
1,8013/3-C25.8
1,9540/3-C47.2
1,9580/3-C49.1
1,9581/3-C49.1
1,9581/3-C49.4
1,9581/3-C49.5
1,9590/3-C26.0
1,9590/3-C49.6
1,9590/3-C71.8
1,9591/3-C22.0
1,9591/3-C25.0
1,9591/3-C38.4
1,9591/3-C49.0
1,9591/3-C69.2
1,9591/3-C69.9
1,9591/3-C72.8
1,9596/3-C11.9
1,9596/3-C37.9
1,9596/3-C38.1
1,9596/3-C69.9
1,9596/3-C77.4
1,9596/3-C77.8
1,9591/3-C77.3
1,9650/3-C38.3
1,9671/3-C34.9
1,9665/3-C77.8
1,9667/3-C77.9
1,9651/3-C11.9
1,9653/3-C77.8
1,9655/3-C77.8
1,9659/3-C77.0
1,9680/3-C40.3
1,9680/3-C41.0
1,9679/3-C37.9
1,9680/3-C13.9
1,9680/3-C15.5
1,9673/3-C17.8
1,9673/3-C17.9
1,9673/3-C18.2
1,9673/3-C22.0
1,9673/3-C26.8
1,9673/3-C32.0
1,9673/3-C38.4
1,9673/3-C77.0
1,9680/3-C75.1
1,9684/3-C03.1
1,9684/3-C16.2
1,9680/3-C49.6
1,9680/3-C49.9
1,9680/3-C49.3
1,9680/3-C25.1
1,9680/3-C26.8
1,9680/3-C44.7
1,9680/3-C49.0
1,9690/3-C31.1
1,9690/3-C44.0
1,9690/3-C44.1
1,9690/3-C49.0
1,9690/3-C66.9
1,9687/3-C80.9
1,9688/3-C77.8
1,9690/3-C17.1
1,9687/3-C18.1
1,9687/3-C33.9
1,9687/3-C41.2
1,9687/3-C50.9
1,9687/3-C69.6
1,9687/3-C08.0
1,9690/3-C77.3
1,9691/3-C17.2
1,9691/3-C48.1
1,9691/3-C50.8
1,9691/3-C69.5
1,9691/3-C71.1
1,9698/3-C02.4
1,9698/3-C02.9
1,9698/3-C77.0
1,9698/3-C77.4
1,9695/3-C17.0
1,9695/3-C22.0
1,9695/3-C65.9
1,9695/3-C77.0
1,9695/3-C77.3
1,9699/3-C44.7
1,9699/3-C48.0
1,9699/3-C71.4
1,9699/3-C18.8
1,9699/3-C34.0
1,9699/3-C40.2
1,9699/3-C41.2
1,9869/3-C42.1
1,9898/3-C42.1
1,9930/3-C49.0
1,9930/3-C49.3
1,9971/3-C01.9
1,9971/3-C14.8
1,9971/3-C16.2
1,9971/3-C17.0
1,9971/3-C17.1
1,9971/3-C17.9
1,9971/3-C18.7
1,9971/3-C22.0
1,9971/3-C34.1
1,9971/3-C42.2
1,9971/3-C44.1
1,9971/3-C48.0
1,9971/3-C49.4
1,9971/3-C71.1
1,9971/3-C71.6
1,9971/3-C72.9
1,9971/3-C77.0
1,9971/3-C77.2
1,9992/3-C42.1
1,9827/3-C72.9
1,9837/3-C38.3
1,9806/3-C42.1
1,9823/3-C18.3
1,9823/3-C48.2
1,9823/3-C62.9
1,9823/3-C68.9
1,9751/3-C49.0
1,9751/3-C69.6
1,9751/3-C71.0
1,9751/3-C77.9
1,9751/3-C80.9
1,9755/3-C49.2
1,9755/3-C49.6
1,9755/3-C50.9
1,9755/3-C71.1
1,9755/3-C80.9
1,9758/3-C34.0
1,9758/3-C49.2
1,9751/3-C40.2
1,9751/3-C41.1
1,9751/3-C41.3
1,9751/3-C44.3
1,9727/3-C44.7
1,9728/3-C42.1
1,9729/3-C77.0
1,9726/3-C49.9
1,9751/3-C22.0
1,9751/3-C34.1
1,9702/3-C80.9
1,9705/3-C77.0
1,9699/3-C80.9
1,9700/3-C44.7
1,9701/3-C44.8
1,9702/3-C17.0
1,9702/3-C50.9
1,9702/3-C62.9
1,9716/3-C44.9
1,9716/3-C77.9
1,9717/3-C17.0
1,9717/3-C17.8
1,9717/3-C26.0
1,9717/3-C26.9
1,9718/3-C44.6
1,9718/3-C44.7
1,9719/3-C17.1
1,9719/3-C62.9
1,9712/3-C49.9
1,9714/3-C44.9
1,9714/3-C71.1
1,9714/3-C76.0
1,9714/3-C77.3
1,9724/3-C42.2
1,9708/3-C44.7
1,9708/3-C44.8
1,9732/3-C42.4
1,9734/3-C49.5
1,9735/3-C17.1
1,9735/3-C42.1
1,9735/3-C42.2
1,9735/3-C48.2
1,9735/3-C49.1
1,9735/3-C49.2
1,9441/3-C71.0
1,9441/3-C71.8
1,9441/3-C71.9
1,9442/3-C71.5
1,9442/3-C71.8
1,9444/1-C71.5
1,9411/3-C71.8
1,9412/1-C71.8
1,9401/3-C72.3
1,9460/3-C71.8
1,9490/3-C49.4
1,9490/3-C49.5
1,9490/3-C49.6
1,9490/3-C71.5
1,9451/3-C71.7
1,9421/3-C75.3
1,9500/3-C49.5
1,9500/3-C71.3
1,9500/3-C71.8
1,9505/1-C70.0
1,9505/3-C75.3
1,9506/1-C71.0
1,9506/1-C71.1
1,9506/1-C71.9
1,9522/3-C71.1
1,9522/3-C75.1
1,9500/3-C47.4
1,9500/3-C47.8
1,9500/3-C49.0
1,9492/0-C71.3
1,9492/0-C72.0
1,9500/3-C30.0
1,9540/3-C47.5
1,9540/3-C47.8
1,9540/3-C48.0
1,9540/3-C49.3
1,9540/3-C74.0
1,9550/0-C72.0
1,9560/0-C70.9
1,9570/0-C72.0
1,9530/3-C72.8
1,9533/1-C70.1
1,9535/0-C72.0
1,9540/0-C70.1
1,9540/0-C72.4
1,9540/1-C71.6
1,9540/1-C72.8
1,9540/3-C31.1
1,9180/3-C73.9
1,9182/3-C49.2
1,9183/3-C40.0
1,9183/3-C40.1
1,9183/3-C40.2
1,9192/3-C40.2
1,9193/3-C40.0
1,9194/3-C40.2
1,9220/3-C40.8
1,9220/3-C49.6
1,9231/3-C71.8
1,9260/3-C40.3
1,9260/3-C41.0
1,9250/3-C40.0
1,9252/3-C49.2
1,9260/3-C34.9
1,9364/3-C49.5
1,9370/3-C30.0
1,9240/3-C70.1
1,9242/3-C40.2
1,9370/3-C49.9
1,9371/3-C41.0
1,9351/0-C71.9
1,9352/1-C75.1
1,9364/3-C40.0
1,9364/3-C41.4
1,9260/3-C49.1
1,9260/3-C49.2
1,9260/3-C49.4
1,9394/3-C72.1
1,9390/1-C71.5
1,9391/3-C71.2
1,9391/3-C71.8
1,9382/3-C72.0
1,9381/3-C71.0
1,9381/3-C71.1
1,9381/3-C71.7
1,9381/3-C71.8
1,9382/3-C71.7
1,8890/3-C48.1
1,8852/3-C49.0
1,8852/3-C49.3
1,8852/3-C49.4
1,8852/3-C49.5
1,8858/3-C49.9
1,8858/3-C52.9
1,8890/3-C18.5
1,8890/3-C18.9
1,8890/3-C22.0
1,8890/3-C25.2
1,8890/3-C34.3
1,8890/3-C38.0
1,8900/3-C11.1
1,8900/3-C34.9
1,8900/3-C38.0
1,8900/3-C49.0
1,8900/3-C49.1
1,8900/3-C49.5
1,8900/3-C49.9
1,8890/3-C54.8
1,8890/3-C49.6
1,8890/3-C49.8
1,8910/3-C49.9
1,8920/3-C49.0
1,8963/3-C34.2
1,8963/3-C69.6
1,8920/3-C49.3
1,8973/3-C49.3
1,8980/3-C44.3
1,8971/3-C25.9
1,8972/3-C34.3
1,8980/3-C54.2
1,8982/3-C34.1
1,9040/3-C38.0
1,8900/3-C61.9
1,8900/3-C80.9
1,8901/3-C49.2
1,8901/3-C80.9
1,8910/3-C02.1
1,8910/3-C49.4
1,8896/3-C49.0
1,8935/3-C54.2
1,8936/3-C16.8
1,8936/3-C49.4
1,8936/3-C49.8
1,8936/3-C76.2
1,8936/3-C76.3
1,8936/3-C80.9
1,8940/3-C30.0
1,8940/3-C44.4
1,8950/3-C54.0
1,9133/3-C72.9
1,9140/3-C18.0
1,9140/3-C34.1
1,9121/0-C72.3
1,9122/0-C71.1
